txn_id,sender_id,receiver_id,amount,txn_type,txn_timestamp,channel
TXN0048599,ACC0001967,ACC0001172,2132.21,P2P,2026-08-04 10:38:04.843567,UPI_APP
TXN0035422,ACC0000677,ACC0001756,558.16,P2P,2026-08-04 10:38:28.448379,QR
TXN0015592,ACC0001516,ACC0003673,984.19,P2P,2026-08-04 10:38:37.649103,INTENT
TXN0001786,ACC0001619,ACC0003842,906.62,P2P,2026-08-04 10:38:38.957604,QR
TXN0020840,ACC0002410,ACC0004430,606.32,P2P,2026-08-04 10:39:07.052240,QR
TXN0037583,ACC0000403,ACC0004166,1829.4,P2P,2026-08-04 10:39:37.445910,UPI_APP
TXN0050052,MULE0010400,MULE0010411,24143.63,P2P,2026-08-04 10:39:51.503423,UPI_APP
TXN0047071,ACC0001606,ACC0002858,593.59,P2P,2026-08-04 10:39:57.272066,UPI_APP
TXN0003276,ACC0001984,ACC0003651,2650.94,P2P,2026-08-04 10:39:58.898013,QR
TXN0001032,ACC0000844,ACC0003303,436.8,P2M,2026-08-04 10:40:04.033537,QR
TXN0002015,ACC0000993,ACC0003572,13435.42,P2P,2026-08-04 10:40:11.369686,UPI_APP
TXN0030992,ACC0000621,ACC0001932,180.26,P2P,2026-08-04 10:40:14.438518,UPI_APP
TXN0029759,ACC0000083,ACC0000061,644.22,P2P,2026-08-04 10:40:22.922850,UPI_APP
TXN0016048,ACC0000158,ACC0002532,198.18,P2P,2026-08-04 10:40:42.291722,QR
TXN0050044,MULE0010400,MULE0010403,23778.22,P2P,2026-08-04 10:40:53.414069,UPI_APP
TXN0048318,ACC0000838,ACC0000401,86.05,P2P,2026-08-04 10:41:03.963067,UPI_APP
TXN0038458,ACC0003657,ACC0002321,1094.94,P2P,2026-08-04 10:41:06.259214,INTENT
TXN0010706,ACC0002718,ACC0001111,286.51,P2P,2026-08-04 10:41:06.328733,INTENT
TXN0030750,ACC0002924,ACC0004080,3333.09,P2P,2026-08-04 10:41:07.701807,UPI_APP
TXN0007201,ACC0001406,ACC0001063,709.24,P2P,2026-08-04 10:41:20.360966,QR
TXN0017154,ACC0002566,ACC0003899,548.92,P2P,2026-08-04 10:41:41.469558,QR
TXN0050051,MULE0010400,MULE0010410,26700.78,P2P,2026-08-04 10:41:48.449227,UPI_APP
TXN0035989,ACC0000360,ACC0002691,302.26,P2M,2026-08-04 10:41:53.659045,INTENT
TXN0026212,ACC0002837,ACC0003154,662.43,P2P,2026-08-04 10:42:06.338639,QR
TXN0014157,ACC0001842,ACC0001719,4589.44,P2P,2026-08-04 10:42:35.873793,INTENT
TXN0050053,MULE0010400,MULE0010412,26464.66,P2P,2026-08-04 10:42:36.570703,UPI_APP
TXN0038064,ACC0000718,ACC0003366,837.6,P2P,2026-08-04 10:42:59.548813,QR
TXN0008855,ACC0002715,ACC0004405,789.86,P2P,2026-08-04 10:43:08.710836,QR
TXN0045378,ACC0003158,ACC0000313,151.93,P2P,2026-08-04 10:43:29.780859,INTENT
TXN0019859,ACC0000466,ACC0001281,279.62,P2P,2026-08-04 10:43:58.502292,INTENT
TXN0024326,ACC0002471,ACC0001515,500.91,P2P,2026-08-04 10:44:13.742659,INTENT
TXN0045285,ACC0004074,ACC0000830,287.7,P2M,2026-08-04 10:44:25.916047,UPI_APP
TXN0046764,ACC0002927,ACC0002949,1950.83,P2M,2026-08-04 10:44:33.379546,UPI_APP
TXN0026004,ACC0002686,ACC0003217,364.13,P2P,2026-08-04 10:44:38.708205,UPI_APP
TXN0048281,ACC0002056,ACC0003469,68.39,P2P,2026-08-04 10:45:13.987944,QR
TXN0036043,ACC0003487,ACC0001925,401.51,P2P,2026-08-04 10:45:14.173929,INTENT
TXN0022218,ACC0000363,ACC0002032,422.48,P2P,2026-08-04 10:45:16.272096,UPI_APP
TXN0019086,ACC0003439,ACC0003177,1656.78,P2P,2026-08-04 10:45:17.193962,INTENT
TXN0028978,ACC0000980,ACC0000504,2306.97,REFUND,2026-08-04 10:45:56.964819,INTENT
TXN0003889,ACC0002294,ACC0002516,688.51,P2P,2026-08-04 10:46:05.673983,UPI_APP
TXN0017617,ACC0001691,ACC0001063,987.2,P2P,2026-08-04 10:46:11.450819,QR
TXN0044552,ACC0001176,ACC0002189,339.59,P2P,2026-08-04 10:46:41.341268,QR
TXN0003490,ACC0004067,ACC0000008,617.03,P2M,2026-08-04 10:46:48.432836,UPI_APP
TXN0042069,ACC0000052,ACC0000041,348.0,P2P,2026-08-04 10:46:48.467119,UPI_APP
TXN0041149,ACC0004294,ACC0002836,350.29,P2P,2026-08-04 10:46:52.827115,INTENT
TXN0050045,MULE0010400,MULE0010404,26905.35,P2P,2026-08-04 10:47:04.097514,UPI_APP
TXN0032824,ACC0004043,ACC0004241,421.89,P2M,2026-08-04 10:47:10.139005,UPI_APP
TXN0001202,ACC0003292,ACC0003090,552.18,P2P,2026-08-04 10:47:14.246146,QR
TXN0041540,ACC0000931,ACC0003772,594.28,P2P,2026-08-04 10:47:45.411522,INTENT
TXN0041238,ACC0003708,ACC0002331,1088.76,P2P,2026-08-04 10:48:15.467865,QR
TXN0012771,ACC0000455,ACC0001544,252.93,P2P,2026-08-04 10:48:28.017378,UPI_APP
TXN0007294,ACC0000737,ACC0000963,630.9,P2P,2026-08-04 10:48:28.862738,INTENT
TXN0023017,ACC0000431,ACC0002323,231.69,P2P,2026-08-04 10:48:33.691936,QR
TXN0020067,ACC0003023,ACC0001500,741.91,P2P,2026-08-04 10:48:35.001704,INTENT
TXN0022974,ACC0001935,ACC0002169,1804.13,P2M,2026-08-04 10:48:41.544065,QR
TXN0016152,ACC0000312,ACC0001600,1276.64,P2P,2026-08-04 10:48:43.960616,QR
TXN0041772,ACC0003272,ACC0000492,543.92,REFUND,2026-08-04 10:48:51.494997,QR
TXN0045189,ACC0004234,ACC0004224,141.17,P2P,2026-08-04 10:48:55.662987,QR
TXN0020333,ACC0001904,ACC0004465,839.25,REFUND,2026-08-04 10:48:58.971874,INTENT
TXN0021332,ACC0001709,ACC0000243,3020.71,P2P,2026-08-04 10:49:15.981804,INTENT
TXN0040749,ACC0004210,ACC0003440,423.55,P2P,2026-08-04 10:49:40.676863,UPI_APP
TXN0049475,ACC0003219,ACC0000339,1508.2,P2P,2026-08-04 10:49:43.701329,QR
TXN0050049,MULE0010400,MULE0010408,24181.0,P2P,2026-08-04 10:49:56.245183,UPI_APP
TXN0050043,MULE0010400,MULE0010402,27768.51,P2P,2026-08-04 10:49:59.925232,UPI_APP
TXN0049195,ACC0000356,ACC0004233,649.21,P2P,2026-08-04 10:50:06.868883,QR
TXN0041837,ACC0001403,ACC0001366,655.85,P2P,2026-08-04 10:50:13.049852,INTENT
TXN0018099,ACC0002034,ACC0000357,310.99,P2M,2026-08-04 10:50:17.678200,UPI_APP
TXN0006968,ACC0000091,ACC0004100,159.91,P2M,2026-08-04 10:50:23.913183,INTENT
TXN0019145,ACC0002634,ACC0003537,803.3,P2P,2026-08-04 10:50:28.202244,INTENT
TXN0048825,ACC0004077,ACC0000030,1743.52,P2P,2026-08-04 10:50:53.117430,QR
TXN0047500,ACC0001274,ACC0002588,272.48,P2P,2026-08-04 10:51:10.708473,INTENT
TXN0030648,ACC0003532,ACC0002221,5063.46,P2M,2026-08-04 10:51:34.713409,QR
TXN0013077,ACC0001739,ACC0001279,1909.89,P2P,2026-08-04 10:51:53.531313,INTENT
TXN0045573,ACC0001606,ACC0003754,692.97,REFUND,2026-08-04 10:52:07.259960,QR
TXN0032106,ACC0004341,ACC0003575,1089.85,P2P,2026-08-04 10:52:09.550292,INTENT
TXN0007870,ACC0000638,ACC0000586,341.07,P2P,2026-08-04 10:52:12.441471,UPI_APP
TXN0031614,ACC0001309,ACC0002980,189.32,P2M,2026-08-04 10:52:29.268411,QR
TXN0019837,ACC0000380,ACC0001910,163.15,P2M,2026-08-04 10:52:43.534102,INTENT
TXN0044643,ACC0004284,ACC0002601,521.86,P2P,2026-08-04 10:52:53.066807,INTENT
TXN0028873,ACC0002584,ACC0000857,682.38,P2M,2026-08-04 10:52:57.018428,QR
TXN0047512,ACC0003275,ACC0003504,139.2,P2P,2026-08-04 10:52:57.635658,INTENT
TXN0029259,ACC0001805,ACC0004331,308.16,P2M,2026-08-04 10:52:59.014530,QR
TXN0008706,ACC0000266,ACC0000413,2881.77,P2P,2026-08-04 10:53:09.045223,QR
TXN0010897,ACC0002363,ACC0003379,854.48,P2P,2026-08-04 10:53:27.442882,QR
TXN0000759,ACC0000326,ACC0001954,754.18,P2M,2026-08-04 10:53:38.821899,INTENT
TXN0044460,ACC0003787,ACC0000649,3857.55,P2P,2026-08-04 10:53:45.362213,INTENT
TXN0034889,ACC0002673,ACC0000279,823.44,P2P,2026-08-04 10:53:45.573221,QR
TXN0017858,ACC0000330,ACC0003989,1355.55,REFUND,2026-08-04 10:53:48.913927,QR
TXN0040672,ACC0002139,ACC0004358,242.59,P2M,2026-08-04 10:53:58.160746,UPI_APP
TXN0025319,ACC0003077,ACC0004240,464.13,P2P,2026-08-04 10:54:02.403683,INTENT
TXN0044270,ACC0003786,ACC0003543,37.19,P2P,2026-08-04 10:54:04.750273,QR
TXN0049906,ACC0000412,ACC0002967,140.64,P2P,2026-08-04 10:54:04.947688,UPI_APP
TXN0050046,MULE0010400,MULE0010405,29667.06,P2P,2026-08-04 10:55:32.042548,UPI_APP
TXN0041150,ACC0002558,ACC0001650,705.43,P2P,2026-08-04 10:55:37.577560,QR
TXN0050047,MULE0010400,MULE0010406,23473.79,P2P,2026-08-04 10:55:37.819109,UPI_APP
TXN0029902,ACC0000036,ACC0002347,1176.23,P2M,2026-08-04 10:55:44.061677,QR
TXN0013344,ACC0001255,ACC0000402,879.5,P2P,2026-08-04 10:56:00.388048,INTENT
TXN0025722,ACC0003770,ACC0000033,478.28,P2M,2026-08-04 10:56:01.764899,UPI_APP
TXN0036906,ACC0003023,ACC0002633,480.15,P2P,2026-08-04 10:56:07.366554,UPI_APP
TXN0044928,ACC0000481,ACC0003835,207.23,P2P,2026-08-04 10:56:09.297291,UPI_APP
TXN0048955,ACC0003930,ACC0000163,345.08,P2P,2026-08-04 10:56:21.493235,UPI_APP
TXN0033893,ACC0001940,ACC0000408,3027.77,P2P,2026-08-04 10:56:32.791781,QR
TXN0021287,ACC0003281,ACC0001335,452.74,P2P,2026-08-04 10:57:09.330739,QR
TXN0042126,ACC0003483,ACC0003523,810.44,P2P,2026-08-04 10:57:32.731286,INTENT
TXN0013693,ACC0003474,ACC0001067,813.12,P2M,2026-08-04 10:57:41.369210,UPI_APP
TXN0043975,ACC0001035,ACC0002788,767.22,P2M,2026-08-04 10:57:44.086567,INTENT
TXN0028660,ACC0000206,ACC0004081,3638.83,P2M,2026-08-04 10:57:45.474364,UPI_APP
TXN0000738,ACC0000136,ACC0001672,2023.12,P2P,2026-08-04 10:57:47.967466,INTENT
TXN0025491,ACC0001105,ACC0001370,484.47,P2P,2026-08-04 10:57:59.011923,UPI_APP
TXN0037253,ACC0003330,ACC0002768,4609.99,P2P,2026-08-04 10:58:00.946540,UPI_APP
TXN0029096,ACC0001759,ACC0003615,813.68,REFUND,2026-08-04 10:58:12.218706,INTENT
TXN0000207,ACC0001721,ACC0001412,106.46,P2M,2026-08-04 10:58:27.706093,UPI_APP
TXN0048546,ACC0001006,ACC0000600,392.12,P2M,2026-08-04 10:58:35.905139,UPI_APP
TXN0028258,ACC0001138,ACC0004144,354.85,P2P,2026-08-04 10:58:53.538490,QR
TXN0043670,ACC0002211,ACC0000606,356.82,P2P,2026-08-04 10:59:10.521398,QR
TXN0045752,ACC0001991,ACC0001671,629.33,P2M,2026-08-04 10:59:22.388594,QR
TXN0030181,ACC0004234,ACC0001536,244.03,P2P,2026-08-04 10:59:25.282091,INTENT
TXN0027769,ACC0002448,ACC0000076,1223.29,P2P,2026-08-04 10:59:39.647581,INTENT
TXN0007218,ACC0002589,ACC0002176,254.91,P2P,2026-08-04 10:59:42.317049,QR
TXN0023581,ACC0001975,ACC0004011,343.83,P2P,2026-08-04 10:59:44.577123,INTENT
TXN0049875,ACC0000370,ACC0000016,189.06,P2P,2026-08-04 11:00:14.936030,QR
TXN0008999,ACC0002395,ACC0000254,656.26,P2M,2026-08-04 11:00:18.727963,QR
TXN0008021,ACC0001607,ACC0003350,380.87,P2P,2026-08-04 11:00:24.547321,INTENT
TXN0037309,ACC0003698,ACC0002212,617.44,P2P,2026-08-04 11:00:28.486952,UPI_APP
TXN0007901,ACC0000970,ACC0000702,663.54,P2P,2026-08-04 11:00:52.860659,QR
TXN0031048,ACC0002695,ACC0004321,820.55,P2M,2026-08-04 11:01:13.142731,QR
TXN0002438,ACC0000410,ACC0002898,707.38,P2P,2026-08-04 11:01:13.200645,UPI_APP
TXN0020321,ACC0003147,ACC0001795,983.78,P2P,2026-08-04 11:01:20.095903,UPI_APP
TXN0029216,ACC0002785,ACC0002436,493.82,P2P,2026-08-04 11:01:38.991823,INTENT
TXN0049136,ACC0000124,ACC0004090,196.5,P2M,2026-08-04 11:02:01.481664,UPI_APP
TXN0009129,ACC0001801,ACC0002157,188.5,P2M,2026-08-04 11:02:04.051993,QR
TXN0009486,ACC0002544,ACC0001270,1304.08,P2P,2026-08-04 11:02:25.658303,INTENT
TXN0026313,ACC0000957,ACC0003780,330.52,P2P,2026-08-04 11:02:28.975054,INTENT
TXN0044041,ACC0000987,ACC0004348,167.65,P2P,2026-08-04 11:02:45.903947,QR
TXN0011181,ACC0002923,ACC0001785,1385.58,P2P,2026-08-04 11:02:51.185290,INTENT
TXN0005622,ACC0004331,ACC0001068,400.19,P2M,2026-08-04 11:02:57.592850,INTENT
TXN0027097,ACC0002591,ACC0000288,143.76,P2P,2026-08-04 11:02:58.993202,QR
TXN0012330,ACC0002366,ACC0002558,1731.19,P2P,2026-08-04 11:03:34.895092,UPI_APP
TXN0005426,ACC0003983,ACC0004258,979.42,P2P,2026-08-04 11:03:36.125790,INTENT
TXN0025389,ACC0001911,ACC0000792,8792.14,P2P,2026-08-04 11:03:37.903116,QR
TXN0022624,ACC0003313,ACC0001177,187.46,P2M,2026-08-04 11:03:42.219987,UPI_APP
TXN0016038,ACC0001472,ACC0003543,2054.9,REFUND,2026-08-04 11:03:55.034235,INTENT
TXN0043517,ACC0000703,ACC0002020,191.78,P2M,2026-08-04 11:03:56.416738,UPI_APP
TXN0011148,ACC0002117,ACC0001957,965.47,P2P,2026-08-04 11:04:02.950089,INTENT
TXN0011593,ACC0001503,ACC0004369,312.4,P2P,2026-08-04 11:04:10.141303,QR
TXN0005515,ACC0004218,ACC0000162,266.18,P2M,2026-08-04 11:04:34.403713,INTENT
TXN0031315,ACC0003114,ACC0001909,312.35,REFUND,2026-08-04 11:04:44.318139,QR
TXN0032866,ACC0000851,ACC0001678,579.13,P2P,2026-08-04 11:04:47.742062,INTENT
TXN0019632,ACC0000654,ACC0000006,33.69,P2M,2026-08-04 11:05:05.313415,INTENT
TXN0011922,ACC0003476,ACC0000383,153.73,P2M,2026-08-04 11:05:42.018778,UPI_APP
TXN0047665,ACC0002067,ACC0002050,254.21,P2M,2026-08-04 11:05:50.579841,QR
TXN0040057,ACC0002210,ACC0002322,581.8,P2M,2026-08-04 11:05:56.905395,UPI_APP
TXN0049399,ACC0003546,ACC0003944,268.59,P2P,2026-08-04 11:05:57.343059,QR
TXN0025007,ACC0000358,ACC0004330,371.35,P2P,2026-08-04 11:05:58.148109,UPI_APP
TXN0026517,ACC0000129,ACC0003672,1704.46,P2P,2026-08-04 11:06:54.453970,INTENT
TXN0049002,ACC0003608,ACC0003140,78.25,P2M,2026-08-04 11:06:59.674717,INTENT
TXN0015287,ACC0000216,ACC0004083,3656.22,P2P,2026-08-04 11:07:09.165295,UPI_APP
TXN0044251,ACC0002046,ACC0001096,767.96,REFUND,2026-08-04 11:07:13.911107,INTENT
TXN0035011,ACC0001019,ACC0002291,5353.87,P2P,2026-08-04 11:07:29.272933,INTENT
TXN0049071,ACC0003001,ACC0001788,106.31,P2P,2026-08-04 11:07:46.701632,QR
TXN0026858,ACC0000905,ACC0004303,3223.6,P2P,2026-08-04 11:07:47.720579,QR
TXN0006007,ACC0004377,ACC0004186,401.84,P2P,2026-08-04 11:07:56.065131,UPI_APP
TXN0015661,ACC0001214,ACC0001100,1256.95,P2P,2026-08-04 11:08:04.291164,INTENT
TXN0009061,ACC0002527,ACC0001190,1998.26,P2P,2026-08-04 11:08:05.446198,UPI_APP
TXN0028328,ACC0004255,ACC0000138,2029.96,P2P,2026-08-04 11:08:37.365318,QR
TXN0015089,ACC0001378,ACC0001966,5716.94,P2P,2026-08-04 11:08:42.238332,QR
TXN0026111,ACC0000012,ACC0000109,534.55,P2P,2026-08-04 11:08:45.811928,UPI_APP
TXN0007115,ACC0000053,ACC0003438,1001.51,P2M,2026-08-04 11:09:02.089879,QR
TXN0014375,ACC0003912,ACC0003718,2075.49,P2P,2026-08-04 11:09:41.047109,INTENT
TXN0048999,ACC0001025,ACC0002060,314.04,P2P,2026-08-04 11:09:41.613614,QR
TXN0019711,ACC0003888,ACC0000013,1758.13,P2M,2026-08-04 11:09:44.524658,QR
TXN0008088,ACC0003672,ACC0003944,337.8,P2M,2026-08-04 11:09:44.780081,INTENT
TXN0011530,ACC0003086,ACC0003759,678.45,P2P,2026-08-04 11:09:45.987580,INTENT
TXN0020021,ACC0000619,ACC0000880,3852.51,P2P,2026-08-04 11:10:02.473236,UPI_APP
TXN0042189,ACC0000283,ACC0003231,1468.57,P2P,2026-08-04 11:10:14.097189,QR
TXN0014188,ACC0001337,ACC0003255,1012.0,P2P,2026-08-04 11:10:27.630758,UPI_APP
TXN0020820,ACC0002652,ACC0001925,933.53,P2P,2026-08-04 11:10:27.908912,INTENT
TXN0006134,ACC0002125,ACC0002346,619.76,P2M,2026-08-04 11:10:36.578912,QR
TXN0025598,ACC0001832,ACC0003394,1331.18,REFUND,2026-08-04 11:10:49.205901,QR
TXN0021138,ACC0001984,ACC0002736,1307.03,P2M,2026-08-04 11:10:52.304014,UPI_APP
TXN0020597,ACC0001190,ACC0004301,802.02,P2P,2026-08-04 11:10:52.715957,INTENT
TXN0032183,ACC0001763,ACC0002529,1132.96,P2P,2026-08-04 11:10:56.935355,UPI_APP
TXN0027877,ACC0004057,ACC0002586,691.44,P2P,2026-08-04 11:10:58.670425,INTENT
TXN0005258,ACC0003928,ACC0002426,1395.36,P2P,2026-08-04 11:11:06.336891,INTENT
TXN0000098,ACC0004005,ACC0003814,797.68,P2P,2026-08-04 11:11:15.975234,INTENT
TXN0037785,ACC0003096,ACC0002940,1743.45,P2P,2026-08-04 11:11:18.555236,UPI_APP
TXN0047346,ACC0002636,ACC0002796,1422.39,P2P,2026-08-04 11:11:27.934197,QR
TXN0024868,ACC0002019,ACC0002659,665.01,P2M,2026-08-04 11:11:43.858249,INTENT
TXN0023685,ACC0003519,ACC0002314,440.41,P2M,2026-08-04 11:11:48.535561,INTENT
TXN0032218,ACC0001241,ACC0001025,440.74,P2M,2026-08-04 11:11:58.298698,UPI_APP
TXN0045677,ACC0001892,ACC0000920,201.99,P2P,2026-08-04 11:12:11.625292,UPI_APP
TXN0004046,ACC0000521,ACC0001148,872.57,P2M,2026-08-04 11:12:20.417279,UPI_APP
TXN0013576,ACC0003622,ACC0000720,1427.95,P2M,2026-08-04 11:12:27.816305,INTENT
TXN0037770,ACC0002703,ACC0001273,405.78,P2P,2026-08-04 11:12:46.493528,UPI_APP
TXN0033252,ACC0002418,ACC0002636,398.72,P2P,2026-08-04 11:12:53.355828,INTENT
TXN0014614,ACC0000481,ACC0004497,653.04,P2P,2026-08-04 11:13:02.633682,QR
TXN0046806,ACC0004327,ACC0003859,1383.28,P2P,2026-08-04 11:13:14.121052,UPI_APP
TXN0007639,ACC0001765,ACC0000334,286.55,P2M,2026-08-04 11:13:22.349150,INTENT
TXN0018144,ACC0001978,ACC0004095,415.08,P2P,2026-08-04 11:13:24.738690,INTENT
TXN0035221,ACC0000754,ACC0002764,338.7,P2M,2026-08-04 11:13:50.253822,QR
TXN0044703,ACC0001304,ACC0000088,911.27,P2P,2026-08-04 11:14:17.457797,QR
TXN0031479,ACC0000973,ACC0001673,5603.9,P2M,2026-08-04 11:14:33.245511,UPI_APP
TXN0010678,ACC0002923,ACC0001068,896.13,P2P,2026-08-04 11:14:42.761968,UPI_APP
TXN0021983,ACC0003166,ACC0003026,293.4,P2P,2026-08-04 11:14:53.011948,INTENT
TXN0041189,ACC0002947,ACC0004447,229.65,P2M,2026-08-04 11:14:57.151395,INTENT
TXN0039468,ACC0002651,ACC0002458,101.85,P2M,2026-08-04 11:14:57.384244,QR
TXN0034975,ACC0003816,ACC0003152,1907.1,P2P,2026-08-04 11:15:05.578706,UPI_APP
TXN0042982,ACC0001377,ACC0004068,1171.78,P2M,2026-08-04 11:15:07.888433,INTENT
TXN0027697,ACC0001773,ACC0002785,801.02,P2P,2026-08-04 11:15:31.384088,QR
TXN0047965,ACC0004326,ACC0001564,2587.21,P2P,2026-08-04 11:15:31.537174,INTENT
TXN0032071,ACC0000393,ACC0001951,560.98,P2P,2026-08-04 11:15:40.441577,INTENT
TXN0031242,ACC0003261,ACC0001881,234.27,P2P,2026-08-04 11:15:59.493701,UPI_APP
TXN0005467,ACC0004429,ACC0002145,295.89,P2P,2026-08-04 11:16:00.790559,UPI_APP
TXN0003232,ACC0003201,ACC0000066,492.7,P2P,2026-08-04 11:16:01.507018,QR
TXN0046814,ACC0000980,ACC0000726,245.59,P2P,2026-08-04 11:16:09.163285,UPI_APP
TXN0046644,ACC0002650,ACC0004156,792.56,P2P,2026-08-04 11:16:10.751952,QR
TXN0042794,ACC0000297,ACC0001375,119.93,P2P,2026-08-04 11:16:15.355291,QR
TXN0025553,ACC0001148,ACC0003720,229.77,P2P,2026-08-04 11:16:20.712094,UPI_APP
TXN0039718,ACC0004113,ACC0000667,82.2,P2P,2026-08-04 11:16:21.582954,INTENT
TXN0010139,ACC0003704,ACC0003446,395.83,P2M,2026-08-04 11:16:24.059097,UPI_APP
TXN0036015,ACC0000205,ACC0002096,5140.41,P2P,2026-08-04 11:16:31.014429,UPI_APP
TXN0034265,ACC0003356,ACC0003542,631.06,P2P,2026-08-04 11:17:00.677056,UPI_APP
TXN0016534,ACC0001121,ACC0004062,1554.11,P2P,2026-08-04 11:17:23.522604,INTENT
TXN0008430,ACC0000900,ACC0001617,195.58,REFUND,2026-08-04 11:17:35.511849,INTENT
TXN0003210,ACC0003889,ACC0002468,644.66,P2P,2026-08-04 11:17:51.739485,QR
TXN0003512,ACC0004316,ACC0004064,1802.5,P2P,2026-08-04 11:18:12.139297,UPI_APP
TXN0030637,ACC0000715,ACC0003478,775.86,P2M,2026-08-04 11:18:17.057644,QR
TXN0011700,ACC0004474,ACC0002291,306.74,P2M,2026-08-04 11:18:19.383940,UPI_APP
TXN0029827,ACC0001885,ACC0004183,765.96,P2P,2026-08-04 11:18:31.697094,QR
TXN0021447,ACC0000645,ACC0001017,227.58,P2P,2026-08-04 11:18:33.577173,INTENT
TXN0023400,ACC0004122,ACC0001411,2268.06,P2P,2026-08-04 11:18:42.728166,QR
TXN0030641,ACC0003368,ACC0001028,1691.77,P2P,2026-08-04 11:19:51.385192,QR
TXN0016831,ACC0004461,ACC0004302,1063.16,P2P,2026-08-04 11:20:20.689050,QR
TXN0044181,ACC0001231,ACC0003976,898.57,P2P,2026-08-04 11:20:23.213939,INTENT
TXN0009723,ACC0000888,ACC0002203,2633.57,P2P,2026-08-04 11:20:27.550404,UPI_APP
TXN0018552,ACC0002810,ACC0003220,3546.32,P2M,2026-08-04 11:20:29.908430,UPI_APP
TXN0039661,ACC0004237,ACC0003385,56.86,P2P,2026-08-04 11:20:37.203928,UPI_APP
TXN0041265,ACC0003520,ACC0001185,532.82,P2M,2026-08-04 11:20:44.576597,QR
TXN0014742,ACC0004298,ACC0004362,297.02,P2M,2026-08-04 11:20:46.872264,QR
TXN0045598,ACC0003632,ACC0000853,765.13,P2M,2026-08-04 11:20:48.474065,UPI_APP
TXN0012795,ACC0002092,ACC0002343,380.93,P2M,2026-08-04 11:20:57.356306,QR
TXN0046043,ACC0001659,ACC0001965,700.25,P2P,2026-08-04 11:21:22.010731,QR
TXN0037690,ACC0000033,ACC0004433,339.31,P2P,2026-08-04 11:21:27.064049,UPI_APP
TXN0008842,ACC0001737,ACC0002422,391.3,P2M,2026-08-04 11:21:55.185096,UPI_APP
TXN0036039,ACC0003362,ACC0003876,1528.01,P2M,2026-08-04 11:22:29.618728,QR
TXN0028113,ACC0003876,ACC0002936,318.13,P2M,2026-08-04 11:22:46.752828,INTENT
TXN0046626,ACC0002071,ACC0000896,1344.13,P2P,2026-08-04 11:22:47.205238,UPI_APP
TXN0017809,ACC0004177,ACC0003633,694.77,P2P,2026-08-04 11:22:51.087893,INTENT
TXN0038419,ACC0002179,ACC0000651,1761.84,P2P,2026-08-04 11:22:54.101543,INTENT
TXN0036829,ACC0000724,ACC0000299,483.19,P2P,2026-08-04 11:22:54.210425,QR
TXN0016204,ACC0004391,ACC0003714,309.47,P2M,2026-08-04 11:23:00.550488,UPI_APP
TXN0026098,ACC0001902,ACC0002924,1308.81,P2P,2026-08-04 11:23:04.296135,INTENT
TXN0041716,ACC0000690,ACC0001223,1093.33,REFUND,2026-08-04 11:23:04.484547,QR
TXN0002066,ACC0001562,ACC0000504,312.37,P2M,2026-08-04 11:23:08.633183,INTENT
TXN0012138,ACC0003802,ACC0002237,1926.58,P2P,2026-08-04 11:23:08.969987,INTENT
TXN0036659,ACC0002388,ACC0000308,218.43,P2M,2026-08-04 11:23:20.729830,QR
TXN0031482,ACC0000020,ACC0001140,531.35,P2P,2026-08-04 11:23:23.597454,QR
TXN0037117,ACC0002233,ACC0003823,843.71,P2P,2026-08-04 11:23:45.844082,UPI_APP
TXN0038211,ACC0001718,ACC0000347,1211.71,P2P,2026-08-04 11:23:46.360661,QR
TXN0004354,ACC0000321,ACC0004152,294.95,P2P,2026-08-04 11:23:47.096379,UPI_APP
TXN0013396,ACC0000695,ACC0001508,203.84,P2P,2026-08-04 11:23:57.219570,UPI_APP
TXN0032545,ACC0001663,ACC0000461,110.6,REFUND,2026-08-04 11:23:59.233854,INTENT
TXN0011428,ACC0001983,ACC0003460,78.9,P2P,2026-08-04 11:24:03.029767,QR
TXN0016690,ACC0002853,ACC0000415,825.25,P2P,2026-08-04 11:24:03.357404,INTENT
TXN0024058,ACC0000848,ACC0000264,5068.39,P2M,2026-08-04 11:24:04.203514,QR
TXN0042426,ACC0000421,ACC0000085,1068.47,P2M,2026-08-04 11:24:06.143656,UPI_APP
TXN0012457,ACC0003268,ACC0001056,1013.85,P2M,2026-08-04 11:24:15.702091,QR
TXN0034748,ACC0001427,ACC0001595,415.82,P2M,2026-08-04 11:24:32.364855,QR
TXN0045666,ACC0000140,ACC0000057,1203.04,P2P,2026-08-04 11:24:50.197495,INTENT
TXN0043129,ACC0001334,ACC0000508,1590.03,P2P,2026-08-04 11:24:59.283856,QR
TXN0011676,ACC0003107,ACC0001511,442.22,P2P,2026-08-04 11:25:07.606121,QR
TXN0048657,ACC0001510,ACC0001153,329.94,P2M,2026-08-04 11:25:10.986952,INTENT
TXN0001463,ACC0003753,ACC0001940,463.41,P2P,2026-08-04 11:25:11.996320,UPI_APP
TXN0036922,ACC0003185,ACC0002516,155.3,P2M,2026-08-04 11:25:23.251435,UPI_APP
TXN0036632,ACC0000492,ACC0000456,1173.97,REFUND,2026-08-04 11:25:23.735753,INTENT
TXN0008913,ACC0002495,ACC0000854,1822.05,P2P,2026-08-04 11:25:42.390053,INTENT
TXN0002696,ACC0003104,ACC0000112,8696.89,P2P,2026-08-04 11:25:49.593367,INTENT
